,data_file,step_file,label,valid,start_data_row,end_data_row
0,training_data/user_41/train/37/data.csv,training_data/user_41/train/37/step.csv,41,True,0,2160
1,training_data/user_41/train/29/data.csv,training_data/user_41/train/29/step.csv,41,True,0,2160
2,training_data/user_41/train/29/data.csv,training_data/user_41/train/29/step.csv,41,True,2160,4320
3,training_data/user_41/train/29/data.csv,training_data/user_41/train/29/step.csv,41,True,4320,6480
4,training_data/user_41/train/29/data.csv,training_data/user_41/train/29/step.csv,41,True,6480,8640
5,training_data/user_41/train/29/data.csv,training_data/user_41/train/29/step.csv,41,True,8640,10800
6,training_data/user_41/train/29/data.csv,training_data/user_41/train/29/step.csv,41,True,10800,12960
7,training_data/user_41/train/11/data.csv,training_data/user_41/train/11/step.csv,41,True,0,2160
8,training_data/user_41/train/11/data.csv,training_data/user_41/train/11/step.csv,41,True,2160,4320
9,training_data/user_41/train/11/data.csv,training_data/user_41/train/11/step.csv,41,True,4320,6480
10,training_data/user_41/train/11/data.csv,training_data/user_41/train/11/step.csv,41,True,6480,8640
11,training_data/user_41/train/41/data.csv,training_data/user_41/train/41/step.csv,41,True,0,2160
12,training_data/user_41/train/20/data.csv,training_data/user_41/train/20/step.csv,41,True,0,2160
13,training_data/user_41/train/20/data.csv,training_data/user_41/train/20/step.csv,41,True,2160,4320
14,training_data/user_41/train/20/data.csv,training_data/user_41/train/20/step.csv,41,True,4320,6480
15,training_data/user_41/train/60/data.csv,training_data/user_41/train/60/step.csv,41,True,0,2160
16,training_data/user_41/train/60/data.csv,training_data/user_41/train/60/step.csv,41,True,2160,4320
17,training_data/user_41/train/60/data.csv,training_data/user_41/train/60/step.csv,41,True,4320,6480
18,training_data/user_41/train/60/data.csv,training_data/user_41/train/60/step.csv,41,True,6480,8640
19,training_data/user_41/train/60/data.csv,training_data/user_41/train/60/step.csv,41,True,8640,10800
20,training_data/user_41/train/61/data.csv,training_data/user_41/train/61/step.csv,41,True,0,2160
21,training_data/user_41/train/61/data.csv,training_data/user_41/train/61/step.csv,41,True,2160,4320
22,training_data/user_41/train/61/data.csv,training_data/user_41/train/61/step.csv,41,True,4320,6480
23,training_data/user_41/train/61/data.csv,training_data/user_41/train/61/step.csv,41,True,6480,8640
24,training_data/user_41/train/61/data.csv,training_data/user_41/train/61/step.csv,41,True,8640,10800
25,training_data/user_41/train/61/data.csv,training_data/user_41/train/61/step.csv,41,True,10800,12960
26,training_data/user_41/train/40/data.csv,training_data/user_41/train/40/step.csv,41,True,0,2160
27,training_data/user_41/train/40/data.csv,training_data/user_41/train/40/step.csv,41,True,2160,4320
28,training_data/user_41/train/40/data.csv,training_data/user_41/train/40/step.csv,41,True,4320,6480
29,training_data/user_41/train/40/data.csv,training_data/user_41/train/40/step.csv,41,True,6480,8640
30,training_data/user_41/train/40/data.csv,training_data/user_41/train/40/step.csv,41,True,8640,10800
31,training_data/user_41/train/30/data.csv,training_data/user_41/train/30/step.csv,41,True,0,2160
32,training_data/user_41/train/30/data.csv,training_data/user_41/train/30/step.csv,41,True,2160,4320
33,training_data/user_41/train/30/data.csv,training_data/user_41/train/30/step.csv,41,True,4320,6480
34,training_data/user_41/train/30/data.csv,training_data/user_41/train/30/step.csv,41,True,6480,8640
35,training_data/user_41/train/30/data.csv,training_data/user_41/train/30/step.csv,41,True,8640,10800
36,training_data/user_41/train/30/data.csv,training_data/user_41/train/30/step.csv,41,True,10800,12960
37,training_data/user_41/train/22/data.csv,training_data/user_41/train/22/step.csv,41,True,0,2160
38,training_data/user_41/train/22/data.csv,training_data/user_41/train/22/step.csv,41,True,2160,4320
39,training_data/user_41/train/22/data.csv,training_data/user_41/train/22/step.csv,41,True,4320,6480
40,training_data/user_41/train/22/data.csv,training_data/user_41/train/22/step.csv,41,True,6480,8640
41,training_data/user_41/train/22/data.csv,training_data/user_41/train/22/step.csv,41,False,8640,10800
42,training_data/user_41/train/22/data.csv,training_data/user_41/train/22/step.csv,41,False,10800,12960
43,training_data/user_41/train/21/data.csv,training_data/user_41/train/21/step.csv,41,True,0,2160
44,training_data/user_41/train/21/data.csv,training_data/user_41/train/21/step.csv,41,True,2160,4320
45,training_data/user_41/train/21/data.csv,training_data/user_41/train/21/step.csv,41,True,4320,6480
46,training_data/user_41/train/21/data.csv,training_data/user_41/train/21/step.csv,41,True,6480,8640
47,training_data/user_41/train/21/data.csv,training_data/user_41/train/21/step.csv,41,False,8640,10800
48,training_data/user_41/train/21/data.csv,training_data/user_41/train/21/step.csv,41,False,10800,12960
49,training_data/user_41/train/52/data.csv,training_data/user_41/train/52/step.csv,41,True,0,2160
50,training_data/user_41/train/52/data.csv,training_data/user_41/train/52/step.csv,41,True,2160,4320
51,training_data/user_41/train/52/data.csv,training_data/user_41/train/52/step.csv,41,True,4320,6480
52,training_data/user_41/train/52/data.csv,training_data/user_41/train/52/step.csv,41,True,6480,8640
53,training_data/user_41/train/52/data.csv,training_data/user_41/train/52/step.csv,41,True,8640,10800
54,training_data/user_41/train/52/data.csv,training_data/user_41/train/52/step.csv,41,True,10800,12960
55,training_data/user_41/train/03/data.csv,training_data/user_41/train/03/step.csv,41,True,0,2160
56,training_data/user_41/train/42/data.csv,training_data/user_41/train/42/step.csv,41,True,0,2160
57,training_data/user_41/train/42/data.csv,training_data/user_41/train/42/step.csv,41,True,2160,4320
58,training_data/user_41/train/42/data.csv,training_data/user_41/train/42/step.csv,41,True,4320,6480
59,training_data/user_41/train/45/data.csv,training_data/user_41/train/45/step.csv,41,True,0,2160
60,training_data/user_41/train/45/data.csv,training_data/user_41/train/45/step.csv,41,True,2160,4320
61,training_data/user_41/train/45/data.csv,training_data/user_41/train/45/step.csv,41,True,4320,6480
62,training_data/user_42/train/11/data.csv,training_data/user_42/train/11/step.csv,42,True,0,2160
63,training_data/user_42/train/11/data.csv,training_data/user_42/train/11/step.csv,42,True,2160,4320
64,training_data/user_42/train/11/data.csv,training_data/user_42/train/11/step.csv,42,True,4320,6480
65,training_data/user_42/train/11/data.csv,training_data/user_42/train/11/step.csv,42,True,6480,8640
66,training_data/user_42/train/11/data.csv,training_data/user_42/train/11/step.csv,42,True,8640,10800
67,training_data/user_42/train/26/data.csv,training_data/user_42/train/26/step.csv,42,True,0,2160
68,training_data/user_42/train/26/data.csv,training_data/user_42/train/26/step.csv,42,True,2160,4320
69,training_data/user_42/train/26/data.csv,training_data/user_42/train/26/step.csv,42,True,4320,6480
70,training_data/user_42/train/26/data.csv,training_data/user_42/train/26/step.csv,42,True,6480,8640
71,training_data/user_42/train/26/data.csv,training_data/user_42/train/26/step.csv,42,True,8640,10800
72,training_data/user_42/train/26/data.csv,training_data/user_42/train/26/step.csv,42,True,10800,12960
73,training_data/user_42/train/41/data.csv,training_data/user_42/train/41/step.csv,42,True,0,2160
74,training_data/user_42/train/41/data.csv,training_data/user_42/train/41/step.csv,42,True,2160,4320
75,training_data/user_42/train/41/data.csv,training_data/user_42/train/41/step.csv,42,False,4320,6480
76,training_data/user_42/train/20/data.csv,training_data/user_42/train/20/step.csv,42,True,0,2160
77,training_data/user_42/train/20/data.csv,training_data/user_42/train/20/step.csv,42,True,2160,4320
78,training_data/user_42/train/20/data.csv,training_data/user_42/train/20/step.csv,42,True,4320,6480
79,training_data/user_42/train/20/data.csv,training_data/user_42/train/20/step.csv,42,True,6480,8640
80,training_data/user_42/train/20/data.csv,training_data/user_42/train/20/step.csv,42,True,8640,10800
81,training_data/user_42/train/20/data.csv,training_data/user_42/train/20/step.csv,42,True,10800,12960
82,training_data/user_42/train/60/data.csv,training_data/user_42/train/60/step.csv,42,True,0,2160
83,training_data/user_42/train/60/data.csv,training_data/user_42/train/60/step.csv,42,True,2160,4320
84,training_data/user_42/train/60/data.csv,training_data/user_42/train/60/step.csv,42,True,4320,6480
85,training_data/user_42/train/60/data.csv,training_data/user_42/train/60/step.csv,42,True,6480,8640
86,training_data/user_42/train/40/data.csv,training_data/user_42/train/40/step.csv,42,True,0,2160
87,training_data/user_42/train/40/data.csv,training_data/user_42/train/40/step.csv,42,True,2160,4320
88,training_data/user_42/train/40/data.csv,training_data/user_42/train/40/step.csv,42,True,4320,6480
89,training_data/user_42/train/40/data.csv,training_data/user_42/train/40/step.csv,42,True,6480,8640
90,training_data/user_42/train/30/data.csv,training_data/user_42/train/30/step.csv,42,True,0,2160
91,training_data/user_42/train/30/data.csv,training_data/user_42/train/30/step.csv,42,True,2160,4320
92,training_data/user_42/train/30/data.csv,training_data/user_42/train/30/step.csv,42,True,4320,6480
93,training_data/user_42/train/30/data.csv,training_data/user_42/train/30/step.csv,42,True,6480,8640
94,training_data/user_42/train/30/data.csv,training_data/user_42/train/30/step.csv,42,True,8640,10800
95,training_data/user_42/train/22/data.csv,training_data/user_42/train/22/step.csv,42,True,0,2160
96,training_data/user_42/train/22/data.csv,training_data/user_42/train/22/step.csv,42,True,2160,4320
97,training_data/user_42/train/22/data.csv,training_data/user_42/train/22/step.csv,42,True,4320,6480
98,training_data/user_42/train/22/data.csv,training_data/user_42/train/22/step.csv,42,True,6480,8640
99,training_data/user_42/train/22/data.csv,training_data/user_42/train/22/step.csv,42,True,8640,10800
100,training_data/user_42/train/22/data.csv,training_data/user_42/train/22/step.csv,42,True,10800,12960
101,training_data/user_42/train/21/data.csv,training_data/user_42/train/21/step.csv,42,True,0,2160
102,training_data/user_42/train/21/data.csv,training_data/user_42/train/21/step.csv,42,True,2160,4320
103,training_data/user_42/train/21/data.csv,training_data/user_42/train/21/step.csv,42,True,4320,6480
104,training_data/user_42/train/21/data.csv,training_data/user_42/train/21/step.csv,42,True,6480,8640
105,training_data/user_42/train/21/data.csv,training_data/user_42/train/21/step.csv,42,True,8640,10800
106,training_data/user_42/train/21/data.csv,training_data/user_42/train/21/step.csv,42,True,10800,12960
107,training_data/user_42/train/21/data.csv,training_data/user_42/train/21/step.csv,42,True,12960,15120
108,training_data/user_42/train/03/data.csv,training_data/user_42/train/03/step.csv,42,True,0,2160
109,training_data/user_42/train/03/data.csv,training_data/user_42/train/03/step.csv,42,True,2160,4320
110,training_data/user_42/train/03/data.csv,training_data/user_42/train/03/step.csv,42,True,4320,6480
111,training_data/user_42/train/03/data.csv,training_data/user_42/train/03/step.csv,42,True,6480,8640
112,training_data/user_42/train/03/data.csv,training_data/user_42/train/03/step.csv,42,True,8640,10800
113,training_data/user_42/train/03/data.csv,training_data/user_42/train/03/step.csv,42,True,10800,12960
114,training_data/user_42/train/42/data.csv,training_data/user_42/train/42/step.csv,42,True,0,2160
115,training_data/user_42/train/42/data.csv,training_data/user_42/train/42/step.csv,42,True,2160,4320
116,training_data/user_42/train/42/data.csv,training_data/user_42/train/42/step.csv,42,True,4320,6480
117,training_data/user_42/train/42/data.csv,training_data/user_42/train/42/step.csv,42,True,6480,8640
118,training_data/user_42/train/42/data.csv,training_data/user_42/train/42/step.csv,42,True,8640,10800
119,training_data/user_42/train/42/data.csv,training_data/user_42/train/42/step.csv,42,False,10800,12960
120,training_data/user_42/train/45/data.csv,training_data/user_42/train/45/step.csv,42,False,0,2160
121,training_data/user_42/train/45/data.csv,training_data/user_42/train/45/step.csv,42,True,2160,4320
122,training_data/user_42/train/45/data.csv,training_data/user_42/train/45/step.csv,42,True,4320,6480
123,training_data/user_42/train/33/data.csv,training_data/user_42/train/33/step.csv,42,True,0,2160
124,training_data/user_42/train/33/data.csv,training_data/user_42/train/33/step.csv,42,True,2160,4320
125,training_data/user_42/train/33/data.csv,training_data/user_42/train/33/step.csv,42,True,4320,6480
126,training_data/user_42/train/33/data.csv,training_data/user_42/train/33/step.csv,42,True,6480,8640
127,training_data/user_42/train/59/data.csv,training_data/user_42/train/59/step.csv,42,True,0,2160
128,training_data/user_42/train/59/data.csv,training_data/user_42/train/59/step.csv,42,True,2160,4320
129,training_data/user_42/train/59/data.csv,training_data/user_42/train/59/step.csv,42,True,4320,6480
130,training_data/user_42/train/59/data.csv,training_data/user_42/train/59/step.csv,42,True,6480,8640
131,training_data/user_42/train/59/data.csv,training_data/user_42/train/59/step.csv,42,True,8640,10800
132,training_data/user_42/train/59/data.csv,training_data/user_42/train/59/step.csv,42,True,10800,12960
133,training_data/user_02/train/11/data.csv,training_data/user_02/train/11/step.csv,2,True,0,2160
134,training_data/user_02/train/11/data.csv,training_data/user_02/train/11/step.csv,2,True,2160,4320
135,training_data/user_02/train/11/data.csv,training_data/user_02/train/11/step.csv,2,True,4320,6480
136,training_data/user_02/train/11/data.csv,training_data/user_02/train/11/step.csv,2,True,6480,8640
137,training_data/user_02/train/11/data.csv,training_data/user_02/train/11/step.csv,2,True,8640,10800
138,training_data/user_02/train/11/data.csv,training_data/user_02/train/11/step.csv,2,True,10800,12960
139,training_data/user_02/train/20/data.csv,training_data/user_02/train/20/step.csv,2,True,0,2160
140,training_data/user_02/train/20/data.csv,training_data/user_02/train/20/step.csv,2,True,2160,4320
141,training_data/user_02/train/20/data.csv,training_data/user_02/train/20/step.csv,2,True,4320,6480
142,training_data/user_02/train/20/data.csv,training_data/user_02/train/20/step.csv,2,True,6480,8640
143,training_data/user_02/train/20/data.csv,training_data/user_02/train/20/step.csv,2,True,8640,10800
144,training_data/user_02/train/20/data.csv,training_data/user_02/train/20/step.csv,2,True,10800,12960
145,training_data/user_02/train/20/data.csv,training_data/user_02/train/20/step.csv,2,True,12960,15120
146,training_data/user_02/train/03/data.csv,training_data/user_02/train/03/step.csv,2,True,0,2160
147,training_data/user_02/train/03/data.csv,training_data/user_02/train/03/step.csv,2,True,2160,4320
148,training_data/user_02/train/03/data.csv,training_data/user_02/train/03/step.csv,2,True,4320,6480
149,training_data/user_02/train/03/data.csv,training_data/user_02/train/03/step.csv,2,True,6480,8640
150,training_data/user_02/train/00/data.csv,training_data/user_02/train/00/step.csv,2,True,0,2160
151,training_data/user_02/train/00/data.csv,training_data/user_02/train/00/step.csv,2,True,2160,4320
152,training_data/user_02/train/00/data.csv,training_data/user_02/train/00/step.csv,2,True,4320,6480
153,training_data/user_02/train/00/data.csv,training_data/user_02/train/00/step.csv,2,True,6480,8640
154,training_data/user_02/train/00/data.csv,training_data/user_02/train/00/step.csv,2,True,8640,10800
155,training_data/user_02/train/13/data.csv,training_data/user_02/train/13/step.csv,2,False,0,2160
156,training_data/user_02/train/13/data.csv,training_data/user_02/train/13/step.csv,2,True,2160,4320
157,training_data/user_02/train/13/data.csv,training_data/user_02/train/13/step.csv,2,False,4320,6480
158,training_data/user_02/train/13/data.csv,training_data/user_02/train/13/step.csv,2,True,6480,8640
159,training_data/user_02/train/13/data.csv,training_data/user_02/train/13/step.csv,2,True,8640,10800
160,training_data/user_02/train/13/data.csv,training_data/user_02/train/13/step.csv,2,True,10800,12960
161,training_data/user_02/train/13/data.csv,training_data/user_02/train/13/step.csv,2,False,12960,15120
